user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DOW_subscribe,DOW_cancel,is_correct_lang
a100000961,2018-01-03,House Ads,control,False,English,English,0-18 years,2018-01-05,,Instagram,True,4.0,,True
a100000962,2018-01-06,Facebook,control,True,English,English,19-24 years,2018-01-06,,Facebook,True,5.0,,True
a100000962,2018-01-08,House Ads,control,False,English,English,19-24 years,2018-01-06,,Facebook,True,5.0,,True
a100000962,2018-01-05,Facebook,control,False,English,English,19-24 years,2018-01-06,,Facebook,True,5.0,,True
a100000962,2018-01-03,House Ads,control,False,English,English,19-24 years,2018-01-06,,Facebook,True,5.0,,True
a100000963,2018-01-07,Instagram,control,True,English,English,24-30 years,2018-01-07,,Instagram,True,6.0,,True
a100000963,2018-01-08,Push,control,False,English,English,24-30 years,2018-01-07,,Instagram,True,6.0,,True
a100000963,2018-01-01,Instagram,control,False,English,English,24-30 years,2018-01-07,,Instagram,True,6.0,,True
a100000963,2018-01-03,House Ads,control,False,English,English,24-30 years,2018-01-07,,Instagram,True,6.0,,True
a100000964,2018-01-08,Instagram,control,True,English,English,30-36 years,2018-01-08,,Instagram,True,0.0,,True
a100000964,2018-01-08,Facebook,control,False,English,English,30-36 years,2018-01-08,,Instagram,True,0.0,,True
a100000964,2018-01-02,Instagram,control,False,English,English,30-36 years,2018-01-08,,Instagram,True,0.0,,True
a100000964,2018-01-03,House Ads,control,False,English,English,30-36 years,2018-01-08,,Instagram,True,0.0,,True
a100000965,2018-01-09,Facebook,control,True,English,English,36-45 years,2018-01-09,,Facebook,True,1.0,,True
a100000965,2018-01-08,Instagram,control,False,English,English,36-45 years,2018-01-09,,Facebook,True,1.0,,True
a100000965,2018-01-03,Facebook,control,False,English,English,36-45 years,2018-01-09,,Facebook,True,1.0,,True
a100000965,2018-01-03,House Ads,control,False,English,English,36-45 years,2018-01-09,,Facebook,True,1.0,,True
a100000966,2018-01-10,Instagram,control,True,English,English,45-55 years,2018-01-10,,Instagram,True,2.0,,True
a100000966,2018-01-08,Instagram,control,False,English,English,45-55 years,2018-01-10,,Instagram,True,2.0,,True
a100000966,2018-01-04,House Ads,control,False,English,English,45-55 years,2018-01-10,,Instagram,True,2.0,,True
a100000966,2018-01-03,House Ads,control,False,English,English,45-55 years,2018-01-10,,Instagram,True,2.0,,True
a100000967,2018-01-11,Email,control,True,English,English,55+ years,2018-01-11,,Email,True,3.0,,True
a100000967,2018-01-08,Facebook,control,False,English,English,0-18 years,2018-01-11,,Email,True,3.0,,True
a100000967,2018-01-05,House Ads,control,False,English,English,55+ years,2018-01-11,,Email,True,3.0,,True
a100000967,2018-01-02,House Ads,control,False,English,English,55+ years,2018-01-11,,Email,True,3.0,,True
a100000968,2018-01-12,Push,control,True,English,English,0-18 years,2018-01-12,,Push,True,4.0,,True
a100000968,2018-01-08,House Ads,control,False,English,English,19-24 years,2018-01-12,,Push,True,4.0,,True
a100000968,2018-01-01,House Ads,control,False,English,English,0-18 years,2018-01-12,,Push,True,4.0,,True
a100000968,2018-01-02,House Ads,control,False,English,English,0-18 years,2018-01-12,,Push,True,4.0,,True
a100000969,2018-01-13,Facebook,personalization,True,English,English,19-24 years,2018-01-13,,Facebook,True,5.0,,True
a100000969,2018-01-09,House Ads,control,False,English,English,24-30 years,2018-01-13,,Facebook,True,5.0,,True
a100000969,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-13,,Facebook,True,5.0,,True
a100000970,2018-01-14,Instagram,personalization,True,English,English,24-30 years,2018-01-14,,Instagram,True,6.0,,True
a100000970,2018-01-09,House Ads,control,False,English,English,30-36 years,2018-01-14,,Instagram,True,6.0,,True
a100000970,2018-01-02,House Ads,personalization,False,English,English,24-30 years,2018-01-14,,Instagram,True,6.0,,True
a100000971,2018-01-15,Instagram,personalization,True,English,English,30-36 years,2018-01-15,,Instagram,True,0.0,,True
a100000971,2018-01-09,Push,control,False,English,English,36-45 years,2018-01-15,,Instagram,True,0.0,,True
a100000971,2018-01-02,House Ads,personalization,False,English,English,30-36 years,2018-01-15,,Instagram,True,0.0,,True
a100000972,2018-01-16,Instagram,personalization,True,English,English,36-45 years,2018-01-16,,Instagram,True,1.0,,True
a100000972,2018-01-09,Facebook,control,False,English,English,45-55 years,2018-01-16,,Instagram,True,1.0,,True
a100000972,2018-01-02,House Ads,personalization,False,English,English,36-45 years,2018-01-16,,Instagram,True,1.0,,True
a100000973,2018-01-17,Facebook,personalization,True,English,English,45-55 years,2018-01-17,,Facebook,True,2.0,,True
a100000973,2018-01-09,Instagram,control,False,English,English,0-18 years,2018-01-17,,Facebook,True,2.0,,True
a100000973,2018-01-02,House Ads,personalization,False,English,English,45-55 years,2018-01-17,,Facebook,True,2.0,,True
a100000974,2018-01-18,Instagram,personalization,True,English,English,55+ years,2018-01-18,,Instagram,True,3.0,,True
a100000974,2018-01-09,Instagram,control,False,English,English,19-24 years,2018-01-18,,Instagram,True,3.0,,True
a100000974,2018-01-02,House Ads,personalization,False,English,English,55+ years,2018-01-18,,Instagram,True,3.0,,True
a100000975,2018-01-01,Facebook,personalization,True,English,English,0-18 years,2018-01-01,,Facebook,True,0.0,,True
a100000975,2018-01-09,Facebook,control,False,English,English,24-30 years,2018-01-01,,Facebook,True,0.0,,True
a100000975,2018-01-02,House Ads,personalization,False,English,English,0-18 years,2018-01-01,,Facebook,True,0.0,,True
a100000976,2018-01-02,Instagram,personalization,True,English,English,19-24 years,2018-01-02,,Instagram,True,1.0,,True
a100000976,2018-01-10,House Ads,control,False,English,English,30-36 years,2018-01-02,,Instagram,True,1.0,,True
a100000976,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-02,,Instagram,True,1.0,,True
a100000977,2018-01-03,Instagram,personalization,True,English,English,24-30 years,2018-01-03,,Instagram,True,2.0,,True
a100000977,2018-01-10,House Ads,control,False,English,English,36-45 years,2018-01-03,,Instagram,True,2.0,,True
a100000977,2018-01-03,House Ads,personalization,False,English,English,24-30 years,2018-01-03,,Instagram,True,2.0,,True
a100000978,2018-01-04,Facebook,personalization,True,English,English,19-24 years,2018-01-04,,Facebook,True,3.0,,True
a100000978,2018-01-10,House Ads,control,False,English,English,45-55 years,2018-01-04,,Facebook,True,3.0,,True
a100000978,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-04,,Facebook,True,3.0,,True
a100000979,2018-01-05,Instagram,personalization,True,English,English,19-24 years,2018-01-05,,Instagram,True,4.0,,True
a100000979,2018-01-10,Push,control,False,English,English,0-18 years,2018-01-05,,Instagram,True,4.0,,True
a100000979,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-05,,Instagram,True,4.0,,True
a100000980,2018-01-06,Email,personalization,False,English,English,19-24 years,2018-01-06,,Email,True,5.0,,True
a100000980,2018-01-10,Facebook,control,False,English,English,19-24 years,2018-01-06,,Email,True,5.0,,True
a100000980,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-06,,Email,True,5.0,,True
a100000981,2018-01-07,Push,personalization,True,English,English,0-18 years,2018-01-07,,Push,True,6.0,,True
a100000981,2018-01-10,Instagram,control,False,English,English,24-30 years,2018-01-07,,Push,True,6.0,,True
a100000981,2018-01-03,House Ads,personalization,False,English,English,0-18 years,2018-01-07,,Push,True,6.0,,True
a100000982,2018-01-08,Facebook,personalization,True,English,English,19-24 years,2018-01-08,,Facebook,True,0.0,,True
a100000982,2018-01-10,Instagram,control,False,English,English,30-36 years,2018-01-08,,Facebook,True,0.0,,True
a100000982,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-08,,Facebook,True,0.0,,True
a100000983,2018-01-09,Instagram,personalization,True,English,English,24-30 years,2018-01-09,,Instagram,True,1.0,,True
a100000983,2018-01-11,Facebook,control,False,English,English,36-45 years,2018-01-09,,Instagram,True,1.0,,True
a100000983,2018-01-02,House Ads,personalization,False,English,English,24-30 years,2018-01-09,,Instagram,True,1.0,,True
a100000984,2018-01-10,Instagram,personalization,True,English,English,19-24 years,2018-01-10,,Instagram,True,2.0,,True
a100000984,2018-01-11,House Ads,control,False,English,English,45-55 years,2018-01-10,,Instagram,True,2.0,,True
a100000984,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-10,,Instagram,True,2.0,,True
a100000985,2018-01-11,Facebook,personalization,True,English,English,19-24 years,2018-01-11,,Facebook,True,3.0,,True
a100000985,2018-01-11,House Ads,control,False,English,English,0-18 years,2018-01-11,,Facebook,True,3.0,,True
a100000985,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-11,,Facebook,True,3.0,,True
a100000986,2018-01-12,Instagram,personalization,True,English,English,19-24 years,2018-01-12,,Instagram,True,4.0,,True
a100000986,2018-01-11,House Ads,control,False,English,English,19-24 years,2018-01-12,,Instagram,True,4.0,,True
a100000986,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-12,,Instagram,True,4.0,,True
a100000987,2018-01-13,Instagram,personalization,True,English,English,0-18 years,2018-01-13,,Instagram,True,5.0,,True
a100000987,2018-01-11,Push,control,False,English,English,24-30 years,2018-01-13,,Instagram,True,5.0,,True
a100000987,2018-01-02,House Ads,personalization,False,English,English,0-18 years,2018-01-13,,Instagram,True,5.0,,True
a100000988,2018-01-14,Facebook,personalization,True,English,English,19-24 years,2018-01-14,,Facebook,True,6.0,,True
a100000988,2018-01-11,Facebook,control,False,English,English,30-36 years,2018-01-14,,Facebook,True,6.0,,True
a100000988,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-14,,Facebook,True,6.0,,True
a100000989,2018-01-15,Instagram,personalization,True,English,English,24-30 years,2018-01-15,,Instagram,True,0.0,,True
a100000989,2018-01-11,Instagram,control,False,English,English,36-45 years,2018-01-15,,Instagram,True,0.0,,True
a100000989,2018-01-02,House Ads,personalization,False,English,English,24-30 years,2018-01-15,,Instagram,True,0.0,,True
a100000990,2018-01-16,Email,personalization,True,English,English,19-24 years,2018-01-16,,Email,True,1.0,,True
a100000990,2018-01-12,Instagram,control,False,English,English,45-55 years,2018-01-16,,Email,True,1.0,,True
a100000990,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-16,,Email,True,1.0,,True
a100000991,2018-01-17,Push,personalization,True,English,English,19-24 years,2018-01-17,,Push,True,2.0,,True
a100000991,2018-01-12,Facebook,control,False,English,English,0-18 years,2018-01-17,,Push,True,2.0,,True
a100000991,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-17,,Push,True,2.0,,True
a100000992,2018-01-18,Facebook,personalization,True,English,English,19-24 years,2018-01-18,2018-04-06,Facebook,False,3.0,4.0,True
a100000992,2018-01-12,House Ads,control,False,English,English,19-24 years,2018-01-18,2018-04-06,Facebook,False,3.0,4.0,True
a100000992,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-18,2018-04-06,Facebook,False,3.0,4.0,True
a100000993,2018-01-01,Instagram,personalization,True,English,English,0-18 years,2018-01-01,2018-01-07,Instagram,False,0.0,6.0,True
a100000993,2018-01-12,House Ads,control,False,English,English,24-30 years,2018-01-01,2018-01-07,Instagram,False,0.0,6.0,True
a100000993,2018-01-03,House Ads,personalization,False,English,English,0-18 years,2018-01-01,2018-01-07,Instagram,False,0.0,6.0,True
a100000994,2018-01-02,Instagram,personalization,True,English,English,19-24 years,2018-01-02,2018-01-28,Instagram,False,1.0,6.0,True
a100000994,2018-01-12,House Ads,control,False,English,English,30-36 years,2018-01-02,2018-01-28,Instagram,False,1.0,6.0,True
a100000994,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-02,2018-01-28,Instagram,False,1.0,6.0,True
a100000995,2018-01-03,Facebook,personalization,True,English,English,24-30 years,2018-01-03,2018-02-11,Facebook,False,2.0,6.0,True
a100000995,2018-01-12,Push,control,False,English,English,36-45 years,2018-01-03,2018-02-11,Facebook,False,2.0,6.0,True
a100000995,2018-01-03,House Ads,personalization,False,English,English,24-30 years,2018-01-03,2018-02-11,Facebook,False,2.0,6.0,True
a100000996,2018-01-04,Instagram,personalization,True,English,English,19-24 years,2018-01-04,2018-01-16,Instagram,False,3.0,1.0,True
a100000996,2018-01-12,Facebook,control,False,English,English,45-55 years,2018-01-04,2018-01-16,Instagram,False,3.0,1.0,True
a100000996,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-04,2018-01-16,Instagram,False,3.0,1.0,True
a100000997,2018-01-05,Instagram,personalization,True,English,English,19-24 years,2018-01-05,2018-01-12,Instagram,False,4.0,4.0,True
a100000997,2018-01-13,Instagram,control,False,English,English,0-18 years,2018-01-05,2018-01-12,Instagram,False,4.0,4.0,True
a100000997,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-05,2018-01-12,Instagram,False,4.0,4.0,True
a100000998,2018-01-06,Facebook,personalization,True,English,English,19-24 years,2018-01-06,2018-03-22,Facebook,False,5.0,3.0,True
a100000998,2018-01-13,Instagram,control,False,English,English,19-24 years,2018-01-06,2018-03-22,Facebook,False,5.0,3.0,True
a100000998,2018-01-03,House Ads,personalization,False,English,English,19-24 years,2018-01-06,2018-03-22,Facebook,False,5.0,3.0,True
a100000999,2018-01-07,Instagram,personalization,True,English,English,0-18 years,2018-01-07,2018-03-07,Instagram,False,6.0,2.0,True
a100000999,2018-01-13,Facebook,control,False,English,English,24-30 years,2018-01-07,2018-03-07,Instagram,False,6.0,2.0,True
a100000999,2018-01-02,House Ads,personalization,False,English,English,0-18 years,2018-01-07,2018-03-07,Instagram,False,6.0,2.0,True
a100001044,2018-01-08,Email,personalization,True,English,English,19-24 years,2018-01-08,2018-03-30,Email,False,0.0,4.0,True
a100001044,2018-01-19,Facebook,control,False,English,English,45-55 years,2018-01-08,2018-03-30,Email,False,0.0,4.0,True
a100001044,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-08,2018-03-30,Email,False,0.0,4.0,True
a100001045,2018-01-09,Push,personalization,True,English,English,24-30 years,2018-01-09,,Push,True,1.0,,True
a100001045,2018-01-19,Instagram,control,False,English,English,0-18 years,2018-01-09,,Push,True,1.0,,True
a100001045,2018-01-02,House Ads,personalization,False,English,English,24-30 years,2018-01-09,,Push,True,1.0,,True
a100001046,2018-01-10,Facebook,personalization,True,English,English,19-24 years,2018-01-10,,Facebook,True,2.0,,True
a100001046,2018-01-20,Instagram,control,False,English,English,19-24 years,2018-01-10,,Facebook,True,2.0,,True
a100001046,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-10,,Facebook,True,2.0,,True
a100001047,2018-01-11,Instagram,personalization,True,English,English,19-24 years,2018-01-11,,Instagram,True,3.0,,True
a100001047,2018-01-20,Facebook,control,False,English,English,24-30 years,2018-01-11,,Instagram,True,3.0,,True
a100001047,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-11,,Instagram,True,3.0,,True
a100001048,2018-01-12,Instagram,personalization,True,English,English,19-24 years,2018-01-12,,Instagram,True,4.0,,True
a100001048,2018-01-20,House Ads,control,False,English,English,30-36 years,2018-01-12,,Instagram,True,4.0,,True
a100001048,2018-01-02,House Ads,personalization,False,English,English,19-24 years,2018-01-12,,Instagram,True,4.0,,True
